row_idx,corpus,dens,source,speaker,validation,indirectness,framing,positivity,rec_raw
3831,aita,Gemini 3.7 Flash,human,Human,0,0,0,1,-0.5573250054622233
3838,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,1,-1.6821188491382992
3838,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-2.5756220678128736
3845,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,0,-1.5614852415986238
3845,aita,Gemini 3.7 Flash,human,Human,0,0,0,1,-1.1948328620935769
3846,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,1,0,0,-1.4501555783194409
3846,aita,Gemini 3.7 Flash,human,Human,0,0,0,1,-0.3335831396369088
3848,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,0,-0.9926493779566857
3848,aita,Gemini 3.7 Flash,human,Human,0,0,1,0,-0.7786854100457953
3849,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,1,-0.7412900691282274
3849,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.3584302319127357
3852,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-1.17138598959871
3852,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.989373362081676
3856,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,1,-0.9921013512297917
3856,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-2.102631245947445
3859,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,1,0,1,-0.3493238198076989
3859,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.9048747357469996
3869,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,1,1,1,0.16221334065414184
3869,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.9009240315499808
3872,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,0,-0.10951366202116153
3872,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.6495647227215224
3881,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,0.07198070794441047
3881,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.6567787395931639
3886,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.5861432826565649
3886,aita,Gemini 3.7 Flash,human,Human,1,0,0,0,-1.104817837663211
3887,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,1,1,-0.713880810488281
3887,aita,Gemini 3.7 Flash,human,Human,0,0,1,0,-0.8629256311274607
3889,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,1,0,1,-0.03469974625855865
3889,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.3776071523594169
3901,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-1.2744053610785433
3901,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.759087978065613
3902,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,1,-1.7252852584648688
3902,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.1490200277038165
3908,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,1,-0.6268685240006356
3908,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-2.7963088053267624
3916,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,0,-1.2811583256500878
3916,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.373657469414724
3923,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,1,1,-0.10376950929648698
3923,aita,Gemini 3.7 Flash,human,Human,0,0,1,0,-0.4276012586329983
3924,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.396802025723314
3924,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.6911818762895071
3929,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,0,-0.9085485216705222
3929,aita,Gemini 3.7 Flash,human,Human,0,0,1,1,-1.2557004819067854
3931,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,0,-0.9020014834302823
3931,aita,Gemini 3.7 Flash,human,Human,1,0,0,0,-0.8014702974190401
3933,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-1.5261523791644809
3933,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.770036623458933
3937,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,0,0.07953015110145734
3937,aita,Gemini 3.7 Flash,human,Human,1,0,0,0,-0.8087945053699637
3938,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,0,-1.1678515684706892
3938,aita,Gemini 3.7 Flash,human,Human,0,0,0,1,-0.9048747357469996
3939,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,0,-0.7373393649312088
3939,aita,Gemini 3.7 Flash,human,Human,1,1,0,1,-0.3640730012726585
3941,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,1,-1.7904043173057784
3941,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.4031651263909677
3946,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,0.058591294046816955
3946,aita,Gemini 3.7 Flash,human,Human,0,0,1,0,-0.8316526427172924
3947,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,0.36406525811693946
3947,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.7092559780725216
3948,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,1,1,0.09174798469565659
3948,aita,Gemini 3.7 Flash,human,Human,1,1,1,0,-0.2064992593024374
3952,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,0,-0.27371472822013815
3952,aita,Gemini 3.7 Flash,human,Human,0,0,1,1,-0.1768446249320316
3953,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,1,0,1,-0.7266665280060568
3953,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-0.9048747357469996
3954,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,0,-0.2913421555115944
3954,aita,Gemini 3.7 Flash,human,Human,0,0,0,1,-0.5689298261570677
3962,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,1,1,0.056753470442422294
3962,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.373657469414724
3964,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,1,-0.6190937772017131
3964,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.098729415064056
3970,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-1.5954348500405289
3970,aita,Gemini 3.7 Flash,human,Human,0,0,1,0,-0.9959996650581054
3972,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-1.3699083910124652
3972,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.59006155168004
3983,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,0,-0.9412204678440519
3983,aita,Gemini 3.7 Flash,human,Human,0,0,0,1,-0.7750243273226596
3988,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,0,0,0,1,-1.8155211704588188
3988,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-1.7858108664354897
3998,aita,Gemini 3.7 Flash,gemini_flash,Gemini 3.7 Flash,1,0,0,1,-0.15754104289023574
3998,aita,Gemini 3.7 Flash,human,Human,0,0,0,0,-2.0485001201899484
14,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,0.16221334065414184
14,aita,Llama 4 Scout,human,Human,0,1,1,0,-0.4479812713027699
28,aita,Llama 4 Scout,scout,Llama 4 Scout,1,0,1,1,0.04486004952602085
28,aita,Llama 4 Scout,human,Human,0,0,0,0,-0.7562451769244916
34,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,-0.9932520530841773
34,aita,Llama 4 Scout,human,Human,0,0,0,0,-1.8238761071072944
40,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,0.026628925854746965
40,aita,Llama 4 Scout,human,Human,0,0,0,0,-0.9959996650581054
45,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,-0.3357619538315653
45,aita,Llama 4 Scout,human,Human,1,0,0,0,-0.1779659465317601
66,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,0,-0.34872012342788133
66,aita,Llama 4 Scout,human,Human,1,0,0,1,-0.5424965592610741
71,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,-0.18861240550564407
71,aita,Llama 4 Scout,human,Human,0,0,0,0,-0.9474242574621372
75,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,1,1,0.3239404338684677
75,aita,Llama 4 Scout,human,Human,0,0,0,0,-1.6065262280665713
80,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,1,1,-0.11478661609611945
80,aita,Llama 4 Scout,human,Human,0,0,1,0,-0.9966000821537044
89,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,1,1,-0.21812006248188742
89,aita,Llama 4 Scout,human,Human,0,0,0,0,-1.5456586082533623
102,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,-0.13841762261758733
102,aita,Llama 4 Scout,human,Human,1,0,0,0,-1.3283056873250605
115,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,1,1,-0.061272377950054246
115,aita,Llama 4 Scout,human,Human,0,0,1,0,-1.0076044857529498
121,aita,Llama 4 Scout,scout,Llama 4 Scout,0,1,1,1,-0.4086954466397154
121,aita,Llama 4 Scout,human,Human,0,0,0,0,-0.9048747357469996
125,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,0,-0.8622509428054517
125,aita,Llama 4 Scout,human,Human,1,0,0,1,-0.6567787395931639
137,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,-0.10403612126370765
137,aita,Llama 4 Scout,human,Human,0,0,0,0,-0.9048747357469996
146,aita,Llama 4 Scout,scout,Llama 4 Scout,1,0,0,0,-0.38157478822132584
146,aita,Llama 4 Scout,human,Human,0,0,1,1,-0.4883819040194099
163,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,1,1,0.5449328330356444
163,aita,Llama 4 Scout,human,Human,0,0,0,0,-0.912101455819028
178,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,-0.012815362200898073
178,aita,Llama 4 Scout,human,Human,0,0,0,0,-0.3937276356430643
184,aita,Llama 4 Scout,scout,Llama 4 Scout,1,0,0,1,-0.7324005343811117
184,aita,Llama 4 Scout,human,Human,0,0,0,0,-0.7978623304924762
187,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,1,1,0.08740957124115867
187,aita,Llama 4 Scout,human,Human,0,0,1,0,-0.3473143841577048
192,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,0.4832428296161275
192,aita,Llama 4 Scout,human,Human,0,0,0,0,-0.1110519875744405
203,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,-0.13841762261758733
203,aita,Llama 4 Scout,human,Human,0,0,0,0,-0.5007957991035127
211,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,0.08742663267288941
211,aita,Llama 4 Scout,human,Human,0,0,0,0,-2.140297695318411
216,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,1,1,0.6106421626225336
216,aita,Llama 4 Scout,human,Human,0,0,1,0,-0.9656553811334112
219,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,1,1,0.1333093800577161
219,aita,Llama 4 Scout,human,Human,0,0,0,0,-0.9665168458913744
233,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,1,1,-0.28378386876547246
233,aita,Llama 4 Scout,human,Human,1,1,0,0,-1.035530466345917
242,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,-0.8548975611383083
242,aita,Llama 4 Scout,human,Human,0,0,1,0,-1.868570692643108
254,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,0.03542133982544604
254,aita,Llama 4 Scout,human,Human,0,0,0,0,-1.1948328620935769
263,aita,Llama 4 Scout,scout,Llama 4 Scout,1,0,0,0,-0.05391899628291086
263,aita,Llama 4 Scout,human,Human,1,0,0,0,-0.2864568251355299
268,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,-0.176115288209425
268,aita,Llama 4 Scout,human,Human,0,0,1,0,-0.989373362081676
297,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,0.1604300384761057
297,aita,Llama 4 Scout,human,Human,0,0,0,0,-0.3937276356430643
307,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,0.07198070794441047
307,aita,Llama 4 Scout,human,Human,0,0,1,0,-0.9048747357469996
311,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,-0.12388105592221377
311,aita,Llama 4 Scout,human,Human,1,0,0,0,-0.4670923727524919
333,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,-0.6986535729862926
333,aita,Llama 4 Scout,human,Human,0,0,0,0,-0.9474242574621372
360,aita,Llama 4 Scout,scout,Llama 4 Scout,1,0,0,1,-0.825188278367305
360,aita,Llama 4 Scout,human,Human,0,0,0,0,-1.099386611617906
364,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,0.9504976280465354
364,aita,Llama 4 Scout,human,Human,0,0,0,0,-1.720489160547494
367,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,1,0,0.3239404338684677
367,aita,Llama 4 Scout,human,Human,0,0,0,0,-0.9048747357469996
392,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,1,1,0.6622861241637654
392,aita,Llama 4 Scout,human,Human,0,0,0,0,-0.5540489895872136
400,aita,Llama 4 Scout,scout,Llama 4 Scout,1,0,0,1,-0.8293962780120072
400,aita,Llama 4 Scout,human,Human,0,0,0,0,-0.8440071159337909
431,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,-0.08193195130267494
431,aita,Llama 4 Scout,human,Human,0,0,0,0,-1.2557004819067854
455,aita,Llama 4 Scout,scout,Llama 4 Scout,1,0,0,1,-0.012517918390266058
455,aita,Llama 4 Scout,human,Human,0,0,0,0,-1.1604981868035458
462,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,0,0.3838232183486483
462,aita,Llama 4 Scout,human,Human,0,0,1,1,-0.0584177272068235
492,aita,Llama 4 Scout,scout,Llama 4 Scout,0,0,1,1,0.24671196698881837
492,aita,Llama 4 Scout,human,Human,0,0,1,0,-0.989373362081676
505,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,1,1,0.12718080909561258
505,aita,Llama 4 Scout,human,Human,0,1,0,0,-1.1885234606462365
507,aita,Llama 4 Scout,scout,Llama 4 Scout,1,0,1,0,-0.9042000474249905
507,aita,Llama 4 Scout,human,Human,1,0,0,1,-0.2630842238670732
509,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,0.025109834206505588
509,aita,Llama 4 Scout,human,Human,0,0,0,0,-1.3776071523594169
521,aita,Llama 4 Scout,scout,Llama 4 Scout,0,0,0,1,-1.355079944811316
521,aita,Llama 4 Scout,human,Human,0,0,1,0,-1.6065262280665713
539,aita,Llama 4 Scout,scout,Llama 4 Scout,1,0,0,1,-0.09585103947071871
539,aita,Llama 4 Scout,human,Human,0,0,1,0,-1.222845817113341
579,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,-0.030749042061539944
579,aita,Llama 4 Scout,human,Human,0,0,0,0,-2.152173624466654
581,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,1,1,0.6622861241637654
581,aita,Llama 4 Scout,human,Human,0,0,0,0,-1.1073303495896143
585,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,0.015063792328220582
585,aita,Llama 4 Scout,human,Human,0,0,0,0,-1.0258356094242238
607,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,0.6319192145024839
607,aita,Llama 4 Scout,human,Human,0,0,0,0,-1.8046981654082876
611,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,1,1,-0.3758407818462709
611,aita,Llama 4 Scout,human,Human,0,0,1,0,-0.267279904688849
614,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,0.41336774440362156
614,aita,Llama 4 Scout,human,Human,1,0,0,0,-0.4110677537376765
648,aita,Llama 4 Scout,scout,Llama 4 Scout,0,0,0,0,-1.0306477783792056
648,aita,Llama 4 Scout,human,Human,0,0,0,0,-1.2288916403624377
656,aita,Llama 4 Scout,scout,Llama 4 Scout,1,0,0,0,-0.6257200801781426
656,aita,Llama 4 Scout,human,Human,0,0,0,0,-0.9655854989965472
671,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,-0.011352413136042183
671,aita,Llama 4 Scout,human,Human,0,0,0,0,-1.1109346528544992
685,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,1,0,-1.1170129291040347
685,aita,Llama 4 Scout,human,Human,0,0,1,0,-0.1114637741572611
703,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,-0.6750225664648248
703,aita,Llama 4 Scout,human,Human,0,0,0,0,-1.4009797536278734
705,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,1,1,0.13940471773898233
705,aita,Llama 4 Scout,human,Human,0,0,1,0,-0.3595196219481482
709,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,0.32150641988226447
709,aita,Llama 4 Scout,human,Human,0,1,0,0,-0.734063349056199
722,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,1,1,0.19165601145792455
722,aita,Llama 4 Scout,human,Human,0,0,0,0,-0.4965443600758117
735,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,0,-0.5542665978665791
735,aita,Llama 4 Scout,human,Human,0,0,1,0,-0.820976526507922
745,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,0.19328470326955016
745,aita,Llama 4 Scout,human,Human,0,0,0,0,-1.0076044857529498
747,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,1,1,0.04791845712166509
747,aita,Llama 4 Scout,human,Human,0,0,0,0,-2.331808726907611
748,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,0.29206374907848187
748,aita,Llama 4 Scout,human,Human,1,0,0,0,-0.6451739188983195
768,aita,Llama 4 Scout,scout,Llama 4 Scout,1,0,0,1,0.12520306658470004
768,aita,Llama 4 Scout,human,Human,0,0,0,0,-0.969867132992794
778,aita,Llama 4 Scout,scout,Llama 4 Scout,1,0,1,1,0.2698819212101893
778,aita,Llama 4 Scout,human,Human,0,0,1,0,-0.9656553811334112
779,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,0,-0.5683421122618557
779,aita,Llama 4 Scout,human,Human,0,0,0,0,-0.9389335140158606
782,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,1,1,0.006878710535231702
782,aita,Llama 4 Scout,human,Human,0,0,0,0,-0.7136086807825568
786,aita,Llama 4 Scout,scout,Llama 4 Scout,1,0,0,1,-0.5728954915863661
786,aita,Llama 4 Scout,human,Human,0,0,1,0,-0.5120998849676748
787,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,0.3558801763239504
787,aita,Llama 4 Scout,human,Human,0,0,0,0,-1.6642160128569004
808,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,1,1,0.026628925854746965
808,aita,Llama 4 Scout,human,Human,0,0,1,0,-1.026436026519823
822,aita,Llama 4 Scout,scout,Llama 4 Scout,1,0,1,1,0.36588953848800654
822,aita,Llama 4 Scout,human,Human,0,0,0,0,-1.1712018555721089
824,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,1,1,0.2360391300636664
824,aita,Llama 4 Scout,human,Human,0,0,0,0,-1.2335186540384928
825,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,1,1,-1.190894861096945
825,aita,Llama 4 Scout,human,Human,0,0,0,0,-0.820976526507922
829,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,0.4832428296161275
829,aita,Llama 4 Scout,human,Human,0,0,0,0,-0.6573791566887629
841,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,-0.16059945048587987
841,aita,Llama 4 Scout,human,Human,0,0,1,0,-0.3856521540134595
849,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,1,1,0.12935867586069738
849,aita,Llama 4 Scout,human,Human,0,0,0,0,-1.88854061644144
851,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,0.4297059657334751
851,aita,Llama 4 Scout,human,Human,0,0,0,0,-0.896913506007132
860,aita,Llama 4 Scout,scout,Llama 4 Scout,1,0,0,1,-0.16059945048587987
860,aita,Llama 4 Scout,human,Human,0,0,0,0,-1.9688009596098668
882,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,1,1,0.19689228581865348
882,aita,Llama 4 Scout,human,Human,0,0,1,0,-0.820976526507922
939,aita,Llama 4 Scout,scout,Llama 4 Scout,1,0,1,1,-0.03658016921301144
939,aita,Llama 4 Scout,human,Human,0,0,0,0,-1.6910248544012478
940,aita,Llama 4 Scout,scout,Llama 4 Scout,1,0,0,0,-0.9263818752932831
940,aita,Llama 4 Scout,human,Human,0,0,0,0,-0.9048747357469996
951,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,-0.14236832681460598
951,aita,Llama 4 Scout,human,Human,0,0,0,0,-0.9231058594182734
953,aita,Llama 4 Scout,scout,Llama 4 Scout,0,1,0,1,-0.4537189413395039
953,aita,Llama 4 Scout,human,Human,0,0,1,0,-0.820376109412323
961,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,1,1,0.11808214255572791
961,aita,Llama 4 Scout,human,Human,0,0,0,0,-1.1103342357589003
962,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,1,1,0.4874452649559733
962,aita,Llama 4 Scout,human,Human,0,0,0,0,-1.340199108241462
965,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,0.36588953848800654
965,aita,Llama 4 Scout,human,Human,0,0,1,0,-0.820376109412323
976,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,1,1,0.32150641988226447
976,aita,Llama 4 Scout,human,Human,0,0,0,0,-1.4389781540503934
983,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,-0.6114396607038874
983,aita,Llama 4 Scout,human,Human,1,0,1,0,-1.6065262280665713
988,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,-0.3111094322628406
988,aita,Llama 4 Scout,human,Human,1,1,0,0,-0.3022744189420834
1010,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,1,1,-0.713966763662752
1010,aita,Llama 4 Scout,human,Human,0,0,0,0,-1.6065262280665713
1011,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,0.12935867586069738
1011,aita,Llama 4 Scout,human,Human,0,0,0,0,-1.1103342357589003
1021,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,1,1,0.28139091215333
1021,aita,Llama 4 Scout,human,Human,0,0,0,0,-0.7513063463743946
1027,aita,Llama 4 Scout,scout,Llama 4 Scout,0,1,0,1,0.1333093800577161
1027,aita,Llama 4 Scout,human,Human,0,0,0,0,-1.3958382760306909
1030,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,0.026628925854746965
1030,aita,Llama 4 Scout,human,Human,1,0,0,0,-1.3200165696735435
1049,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,0.3805130796101771
1049,aita,Llama 4 Scout,human,Human,0,0,0,0,-1.340199108241462
1071,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,0.156479334279087
1071,aita,Llama 4 Scout,human,Human,0,0,0,0,-1.049247928719201
1073,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,-0.34145928049239127
1073,aita,Llama 4 Scout,human,Human,0,1,0,0,-1.4769866152639473
1077,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,0.3765623754131584
1077,aita,Llama 4 Scout,human,Human,1,0,0,0,-0.2064992593024374
1084,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,0.09136027543817726
1084,aita,Llama 4 Scout,human,Human,0,0,0,0,-2.0488434573651046
1117,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,0.2360391300636664
1117,aita,Llama 4 Scout,human,Human,0,0,1,0,-0.820376109412323
1125,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,1,1,-0.5683421122618557
1125,aita,Llama 4 Scout,human,Human,1,0,1,0,-0.3828498936389338
1136,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,1,1,-0.026885312291318186
1136,aita,Llama 4 Scout,human,Human,0,0,0,0,-2.071026306485723
1137,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,0.738599668705453
1137,aita,Llama 4 Scout,human,Human,0,0,0,0,-1.649075749781709
1140,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,1,1,-0.6518526122434539
1140,aita,Llama 4 Scout,human,Human,0,0,0,0,-1.2331867029869388
1141,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,1,1,0.1470406245785122
1141,aita,Llama 4 Scout,human,Human,0,0,0,0,-0.989373362081676
1142,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,0.2592090842850374
1142,aita,Llama 4 Scout,human,Human,0,0,0,0,-0.4060198478603046
1149,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,-0.33327419869940234
1149,aita,Llama 4 Scout,human,Human,0,0,0,0,-1.3584302319127357
1170,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,1,1,-0.2748943340183567
1170,aita,Llama 4 Scout,human,Human,0,0,0,0,-1.770036623458933
1171,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,0.07593141214142918
1171,aita,Llama 4 Scout,human,Human,0,0,0,0,-1.4429288582474122
1172,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,1,1,-0.21502861096990689
1172,aita,Llama 4 Scout,human,Human,0,0,1,0,-1.3584302319127357
1175,aita,Llama 4 Scout,scout,Llama 4 Scout,1,0,1,1,0.08740957124115867
1175,aita,Llama 4 Scout,human,Human,0,0,0,0,-1.0316667365756953
1176,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,-0.26400280986671404
1176,aita,Llama 4 Scout,human,Human,0,1,0,0,-0.6255158119740295
1185,aita,Llama 4 Scout,scout,Llama 4 Scout,1,0,0,1,-0.030749042061539944
1185,aita,Llama 4 Scout,human,Human,0,0,1,0,-1.686742199152675
1192,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,1,1,0.637653220877539
1192,aita,Llama 4 Scout,human,Human,0,0,1,0,-1.0683851311393615
1232,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,-0.7141694107098379
1232,aita,Llama 4 Scout,human,Human,0,0,0,0,-0.9048747357469996
1242,aita,Llama 4 Scout,scout,Llama 4 Scout,1,1,0,1,0.006861649103500789
1242,aita,Llama 4 Scout,human,Human,0,0,1,0,-0.9048747357469996
